sta_name,sta_code,mun_code,mun_name,Tractor Tipo 1 (unidades),Tractor Tipo 2 (unidades),Arados T1 (unidades),Cultivadora T1 (unidades),Desmalezadoras T1 (unidades),Equipo de aspersión de pesticidas T1 (unidades),Equipo de bombeo T1 (unidades),Fertilizadora T1 (unidades),"Otras maquinarias, equipos o implementos T1 (unidades)",Rastras T1 (unidades),Remolque T1 (unidades),Sembradoras T1 (unidades),Sierra T1 (unidades),Trilladoras T1 (unidades),Arados T2 (unidades),Cultivadora T2 (unidades),Desmalezadoras T2 (unidades),Equipo de aspersión de pesticidas T2 (unidades),Equipo de bombeo T2 (unidades),Fertilizadora T2 (unidades),"Otras maquinarias, equipos o implementos T2 (unidades)",Rastras T2 (unidades),Remolque T2 (unidades),Sembradoras T2 (unidades),Sierra o motosierra T2 (unidades),Trilladoras T2 (unidades),Productores de Algodón,Productores de Amaranto,Productores de Arroz,Productores de Avena forrajera,Productores de Brócoli,Productores de Calabaza/calabacita,Productores de Cebada grano,Productores de Cebolla,Productores de Chile,Productores de Frijol,Productores de Jitomate (Tomate rojo),Productores de Maíz forrajero,Productores de Maíz grano amarillo,Productores de Maíz grano blanco,Productores de Melón,Productores de Papa,Productores de Sandia,Productores de Sorgo forrajero,Productores de Sorgo grano,Productores de Soya,Productores de Tomate de cáscara (tomatillo),Productores de Trigo grano,Superficie sembrada de Algodón (ha),Superficie sembrada de Amaranto (ha),Superficie sembrada de Arroz (ha),Superficie sembrada de Avena forrajera (ha),Superficie sembrada de Brócoli (ha),Superficie sembrada de Calabaza/calabacita (ha),Superficie sembrada de Cebada grano (ha),Superficie sembrada de Cebolla (ha),Superficie sembrada de Chile (ha),Superficie sembrada de Frijol (ha),Superficie sembrada de Jitomate (Tomate rojo) (ha),Superficie sembrada de Maíz forrajero (ha),Superficie sembrada de Maíz grano amarillo (ha),Superficie sembrada de Maíz grano blanco (ha),Superficie sembrada de Melón (ha),Superficie sembrada de Papa (ha),Superficie sembrada de Sandia (ha),Superficie sembrada de Sorgo forrajero (ha),Superficie sembrada de Sorgo grano (ha),Superficie sembrada de Soya (ha),Superficie sembrada de Tomate de cascara (Tomatillo) (ha),Superficie sembrada de Trigo grano (ha),Producción de Algodón (ton),Producción de Amaranto (ton),Producción de Arroz (ton),Producción de Avena forrajera (ton),Producción de Brócoli (ton),Producción de Calabaza/calabacita (ton),Producción de Cebada grano (ton),Producción de Cebolla (ton),Producción de Chile (ton),Producción de Frijol (ton),Producción de Jitomate (Tomate rojo) (ton),Producción de Maíz forrajero (ton),Producción de Maíz grano amarillo (ton),Producción de Maíz grano blanco (ton),Producción de Melón (ton),Producción de Papa (ton),Producción de Sandia (ton),Producción de Sorgo forrajero (ton),Producción de Sorgo grano (ton),Producción de Soya (ton),Producción de Tomate de cáscara (tomatillo) (ton),Producción de Trigo  (ton)
Hidalgo,13,13028,Huejutla de Reyes,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,9,97,103,61,0,35,2,0,2,24,0,0,0,0,0,0,45,0,0,75,635,8,8,3541,2854,7,0,3,0,0,0,4,0,0,0,0,0,0,24.7651,0,0,26.9315,337.5682,2.96,45.78,3166.0681,2513.0813,4.13,0,3.5,0,0,0,0.85,0,0,0,0,0,0,387.9034,0,0,4.7035,79.2592,3.245,1034.0866,2103.2312,1705.9218,56.471,0,60.9585,0,0,0,1.89,0
Hidalgo,13,13029,Huichapan,7,382,3,0,0,1,1,1,10,1,5,1,0,0,188,133,2,20,3,5,154,168,33,232,0,5,0,0,0,795,0,29,11,0,0,1397,10,67,86,3820,0,0,0,20,0,0,19,27,0,6.11,0,1853.8884,0,22.345,12.04,1,0,1620.8282,10.72,205.0224,272.1662,9744.8273,0,0.5,0,47.85,6,0,19.345,99.73,0,0.8,0,11782.0892,0,105.7914,12.5421,0,0,175.4314,154.42,1118.5736,352.9884,4615.852,0,0,0,377.036,1.8,0,111.018,0
Hidalgo,13,13030,Ixmiquilpan,12,745,4,3,0,1,0,2,6,2,0,1,0,0,483,338,8,26,2,1,587,458,88,31,0,10,0,0,0,292,338,140,0,188,352,521,88,234,54,4587,11,3,0,0,0,0,39,0,0,0,0,317.435,174.0848,84.6745,0,82.1731,277.4513,365.7274,10.808,286.6698,51.8914,5020.6633,23.52,1.525,0,0.9,0.5,0,24.4582,0,0,0,0,5284.3079,2592.1163,269.4529,0,707.1199,356.5911,155.099,192.5233,9229.9043,400.151,26538.71,510.3,0.045,0,30.978,4,0,64.8436,0
Hidalgo,13,13031,Jacala de Ledezma,4,17,1,1,0,1,0,0,1,1,0,1,0,1,11,2,2,7,1,1,12,4,0,7,2,0,0,0,0,0,0,31,0,0,6,479,3,7,231,676,0,0,0,0,0,0,11,0,0,0,0,0.5,0,47.1314,2.066,0,1.609,475.7287,0.01,30,302.3681,770.7785,0,0,0,1,0,0,10.06,0,0,0,0,0.1,0,9.473,2.5711,0,0.109,110.3028,0.04,280.3331,128.1153,511.0935,0,0,0,0,0,0,42.77,0
Hidalgo,13,13032,Jaltocán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,2,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,27,58,3,4,274,369,0,0,0,0,0,0,18,0,0,0,0,0,0,2.09,0,0,4.125,23.265,0.35,2.23,227.3644,290.6692,0,0,0,0,0,0,4.3265,0,0,0,0,0,0,1.14,0,0,1.572,3.7472,0.105,2.9,125.2693,158.3297,0,0,0,0,0,0,4.6703,0
Hidalgo,13,13033,Juárez Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,26,0,0,9,145,0,0,16,370,0,0,0,0,0,0,0,0,0,0,0,0.5,0,37.925,0,0,2.1,184.375,0,0,11.7,420.4699,0,0,0,0,0,0,0,0,0,0,0,0.5,0,16.9095,0,0,0.433,15.7392,0,0,22.534,417.1611,0,0,0,0,0,0,0,0
Hidalgo,13,13040,La Misión,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,10,0,0,116,130,0,0,310,428,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2225,0,0,89.0707,67.383,0,0.6,253.7,369.4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591,0,0,24.2479,10.9103,0,0.7,220.2886,266.8456,0,0,0,0,0,0,0,0
Hidalgo,13,13034,Lolotla,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,6,0,0,0,1,0,0,0,0,0,0,45,0,0,77,259,0,0,416,642,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48,0,0,23.572,88.936,0,0,287.795,529.135,0,0,0,0,0,0,0.1,0,0,0,0,0,0,10.7937,0,0,6.4607,13.1598,0,0,182.1089,361.1051,0,0,0,0,0,0,0.4,0
Hidalgo,13,13035,Metepec,5,257,2,0,0,0,0,0,1,1,0,1,0,1,139,25,0,13,5,3,61,72,16,74,0,3,0,0,0,36,0,6,16,3,4,34,219,582,88,784,0,0,0,0,0,0,14,0,0,0,0,136.6,0.1,2.625,181.99,5.65,0.55,41.9255,77.0523,2434.3296,520.15,2987.135,0,0,0,4,0,0,14.06,62.5,0,0,0,1630.8592,0.15,2.335,287.89,97.692,2.6474,16.7095,1420.6659,24441.3111,2558.6235,4911.6354,0,0,0,115.26,0,0,78.4,0
Hidalgo,13,13037,Metztitlán,27,197,9,8,0,3,0,1,4,6,0,4,0,0,164,233,6,105,29,10,25,196,1,118,0,11,0,0,0,21,0,108,0,5,6,679,28,6,25,2412,0,0,0,5,0,0,16,0,0,0,0,66.9,0,114.9981,5.5,23.1,18.019,777.9377,43.4255,16.8,27.375,3662.6943,0,0,0,18,0,0,75.5977,0,0,0,0,236.815,0,601.0503,0.1,826,230.1842,592.8387,1182.7409,535.026,222.2613,16358.784,0,0,0,206.52,0,0,318.1588,0
Hidalgo,13,13051,Mineral de la Reforma,22,133,12,3,0,3,0,2,9,6,1,5,0,5,48,10,8,7,3,0,62,43,6,16,0,1,0,0,0,196,0,0,371,0,0,9,12,17,7,67,0,0,0,0,0,0,0,0,0,0,0,582.6904,0,1.5,2315.751,0,0,21.545,0.3,108.0879,26.93,344.6744,0,0,0,0,0,0,0,0,0,0,0,6008.4578,0,0,4075.1343,0,0,5.1099,5.361,3309.9694,190.9603,1605.1712,0,0,0,0,0,0,0,0
Hidalgo,13,13038,Mineral del Chico,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,17,1,0,2,0,0,0,0,0,122,0,48,9,0,5,83,31,21,12,625,0,11,0,0,0,0,3,0,0,0,0,184.8066,0.19,35.6587,7.605,0.02,1.5683,89.3435,1.8979,33.01,15.03,684.3792,0,9.9157,0,0,0,0,1.479,0,0,0,0,666.571,2.8122,66.4468,8.7954,0.02,14.6365,3.2997,18.9293,26.93,2.71,198.8655,0,0.741,0,0,0,0,0.07,0
Hidalgo,13,13039,Mineral del Monte,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40,0,18,4,0,0,0,0,0,0,197,0,14,0,0,0,0,0,0,0,0,0,56.42,0,12.454,8.75,0,0.0005,1.5,0.01,7.03,1,190.855,0,10.738,0,0,0,0,0,0,0,0,0,132.4315,0,0.3242,0.705,0,0.0002,0.08,0.02,60.212,0,154.4598,0,55.852,0,0,0,0,0,0
Hidalgo,13,13041,Mixquiahuala de Juárez,10,505,8,3,1,2,1,1,1,3,0,1,0,0,359,144,12,36,2,3,120,211,15,66,0,13,0,0,0,202,31,99,20,7,41,228,4,9,11,2309,0,0,0,0,0,0,13,5,0,0,0,485.8525,124.91,306.3456,53.705,11.1816,66.527,444.5496,1.2,27.85,19.55,6033.5687,0,0,0,0.7,0,0,18.38,24.77,0,0,0,13636.3716,1913.392,2359.3549,193.5176,153.7435,361.6364,442.52,21.2886,1383.3869,149.5483,51696.3569,0,0,0,0,0,0,149.756,0
Hidalgo,13,13042,Molango de Escamilla,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,14,2,0,0,0,0,0,0,0,0,0,72,0,0,66,274,0,0,184,674,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3373,0.96,0,34.8905,183.176,0.056,0.25,278.2649,629.9431,0,0,0,0,0,0,0.32,0,0,0,0,0,0,15.1628,0,0,4.2325,18.3235,1.08,2.93,141.7557,402.1016,0,0,0,0,0,0,0.08,0
Hidalgo,13,13043,Nicolás Flores,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,26,22,0,21,0,0,0,35,1,0,0,0,0,0,160,0,0,23,297,4,0,35,374,0,0,0,0,0,0,5,0,0,0,0,0,0,114.4111,0,0.004,5.9904,201.1358,0.002,0,13.36,255.8028,0,1.45,0,0,0,0,0.802,0,0,0,0,0,0,21.7109,0,0.012,2.855,16.6029,0.02,0,6.5,123.9547,0,0.075,0,0,0,0,2.42,0
Hidalgo,13,13044,Nopala de Villagrán,17,303,8,1,0,0,0,1,13,6,2,6,0,1,178,50,0,26,1,2,175,163,30,120,0,11,0,0,0,344,0,11,46,0,0,402,0,159,91,2196,0,0,0,7,0,0,0,20,0,0,0,1028.665,0,5.065,208.22,0,0,541.783,0,764.83,395.37,6812.1822,0,0,0,19,1,0,0,127.2417,0,0,0,6665.5792,0,0.284,258.035,0,0,214.7487,0,5611.2481,804.8413,5495.4153,0,0,0,204.05,6.25,0,0,0
Hidalgo,13,13045,Omitlán de Juárez,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,29,2,1,9,0,0,0,0,0,200,0,98,0,0,0,161,0,6,45,776,0,37,0,0,0,0,0,0,0,0,0,219.2976,0,29.0033,3.7361,0,0,121.4206,0,3.664,61.115,723.9922,0,66.24,0,0,0.0061,0,0,0.4066,0,0,0,694.5938,0,10.7029,1.2063,0,0,23.9283,0,5.4603,48.3643,321.6975,0,893.5546,0,0,0.0153,0,0,0
Hidalgo,13,13048,Pachuca de Soto,0,45,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,2,1,1,5,16,0,1,0,0,0,0,0,148,0,0,220,0,0,11,0,3,3,71,0,0,0,0,0,0,0,0,0,0,0,390.7535,0,0,773.05,0,0,8.05,0,9.33,8,127.5035,0,0,0,0,0,0,0,5.9825,0,0,0,2214.5277,0,0,387.1463,0,0,0,0,0,0,51.3123,0,0,0,0,0,0,0,0
Hidalgo,13,13047,Pacula,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,152,0,0,23,235,0,0,0,0,4,0,0,0,0,0,0,14.59,0,69.095,0,0,2.977,225.467,0,0,19.9704,340.8748,0,0,0,4.7,5.884,0,0,0,0,0,0,127.0043,0,0.1673,0,0,1.619,13.5113,0,0,1.955,122.9486,0,0,0,75.2,11.9095,0,0,0
Hidalgo,13,13049,Pisaflores,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,26,0,0,0,0,0,0,0,0,0,0,15,0,0,26,310,0,0,786,304,0,0,0,0,0,0,0,0,0,0,0,0,0,8.531,0,0,9.4775,145.1544,0,1.5,717.8464,272.993,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2064,0,0,1.1326,41.8014,0,0.15,505.8943,166.5544,0,0,0,0,0,0,0,0
Hidalgo,13,13050,Progreso de Obregón,4,154,3,1,0,0,0,0,4,1,0,1,0,0,87,34,4,11,0,0,30,52,1,19,0,4,0,0,0,19,4,23,6,0,13,32,9,3,7,517,0,0,0,0,0,0,12,0,0,0,0,37.965,3.5,54.89,23.08,1,29.91,51.9525,11.3,4,29.38,1613.0945,0,0,0,0,0,0,38.44,1.9,0,0,0,1090.7544,14.5,376.3212,99.3251,0.1,207.5109,88.3232,201.8202,116.41,235.2,13132.1912,0,0,0,0,0,0,318.59,0
Hidalgo,13,13036,San Agustín Metzquititlán,2,32,2,0,0,1,0,0,0,0,0,0,0,0,36,7,2,62,27,0,11,3,0,6,3,0,0,0,0,24,0,16,0,0,4,240,22,12,9,567,0,0,0,0,0,0,10,0,0,0,0,28.805,0,5.945,0,0,0.9,278.8455,37.43,15.85,6.635,741.4373,0,0.1225,0,2,0.05,0,11.3,6,0,0,0,514.4446,0,26.665,0,0,0.36,142.5106,739.8377,486.736,17.6,839.7867,0,0.5,0,68.84,0.1789,0,57.034,0
Hidalgo,13,13052,San Agustín Tlaxiaca,7,195,6,1,0,0,1,1,5,2,0,1,0,0,96,70,1,11,4,0,72,82,7,20,0,0,0,0,0,219,0,47,186,0,4,445,14,27,5,2024,0,0,0,0,0,0,0,11,0,0,0,794.0921,0,37.555,667.0904,0,5.93,567.0515,9.09,46.1689,3.1645,4196.0823,0,0,0,0,0,0,0.015,46.69,0,0,0,2344.2859,0,18.4434,202.9313,0,30.94,36.2658,161.5014,34.3449,3.3,8009.5867,0,0,0,0,0,0,0.02,0
Hidalgo,13,13053,San Bartolo Tutotepec,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,27,0,0,0,1,2,0,0,0,0,0,12,0,0,20,348,0,0,20,1210,0,0,0,0,0,0,18,0,0,0,0,0,0,5.425,0,0,5.4292,228.3137,1,0,22.5,1545.1767,0,0.6,0,0,0,0,9.805,0,0,0,0,0,0,5.5717,0,0,2.5048,76.7449,22.4763,0,18.5741,1502.62,0,0.75,0,0,0,0,6.8303,0
Hidalgo,13,13046,San Felipe Orizatlán,1,30,0,0,0,0,0,0,1,0,0,0,0,0,6,1,43,381,31,0,86,4,0,1,59,1,0,0,0,0,0,48,0,0,54,460,5,0,1400,2260,0,0,0,0,0,0,7,0,0,0,0,0,0,35.91,15.65,0.1,15.2555,262.0645,2.325,0.24,1402.5707,2932.7456,0.504,0,0.25,0,0,0,1.08,0,0,0,0,0,0,71.6096,26.969,0.0004,9.8807,68.0086,39.79,0.07,667.3864,1475.6222,0.7129,0,0.3,0,0,0,4.3,0
Hidalgo,13,13054,San Salvador,9,463,4,2,0,0,0,0,1,4,0,0,0,0,270,98,6,67,3,1,267,213,32,52,0,5,0,0,0,139,18,115,14,0,32,199,18,100,34,2918,0,0,0,0,0,0,18,0,0,0,0,174.728,27.71,102.8006,13.8629,0.1,27.3798,207.3691,3.6678,151.1145,54.46,3465.9395,0,0,0,0,0,0,10.97,0,0,0,0,4646.8169,450.8744,702.5451,22.9252,0.08,201.0666,226.0587,61.7446,6015.3648,492.8933,24749.0698,0,0,0,0,0,0,53.441,0
Hidalgo,13,13055,Santiago de Anaya,1,206,1,0,0,0,0,0,1,1,0,0,0,0,89,34,0,14,1,0,106,63,14,28,1,3,0,0,0,35,0,35,34,3,19,604,6,35,19,2561,0,0,0,0,0,0,4,0,0,0,0,83.42,0.15,40.2025,46.315,0.359,14.628,740.9563,0.005,73.92,25.86,3418.8166,0,1,0,0,0,0,1.001,0,0,0,0,1729.1794,1.3334,105.2728,12.8837,5.3,65.2046,72.5532,0.02,1943.3382,80.161,10992.0828,0,0,0,0,0,0,7.827,0
Hidalgo,13,13056,Santiago Tulantepec de Lugo Guerrero,22,70,6,1,2,0,0,0,7,3,1,1,0,1,58,17,4,2,0,0,34,39,14,12,0,0,0,0,0,136,0,4,19,0,0,0,0,42,19,281,0,0,0,0,0,0,0,0,0,0,0,429.3758,0.05,4.89,109.1,0,0,4.168,1,203.68,64.8889,632.0066,0,0,0,8.8,0,0,0.28,30,0,0,0,3568.7697,0.3182,0.8359,150.3297,0,0,0.5338,2,4034.5666,29.4275,546.6355,0,0,0,140.8,0,0,0.03,0
Hidalgo,13,13057,Singuilucan,36,434,10,1,0,4,0,0,2,8,0,6,0,3,125,36,1,26,1,5,78,160,30,48,1,32,0,0,0,208,0,7,1521,0,0,20,0,25,67,1014,0,5,0,0,0,0,0,10,0,0,0,704.387,0,2.115,11892.6382,3,0,14.415,1.02,73.6038,159.2651,3490.9268,0,9.19,0,0,1,0,0,71.86,0,0,0,4190.1115,0,28.375,19292.0241,48.84,0,3.639,19.07,867.395,183.397,3501.5041,0,88.456,0,0,8,0,0,0
Hidalgo,13,13058,Tasquillo,0,154,0,0,0,0,0,0,0,0,0,0,0,0,79,44,6,15,4,1,110,55,6,11,3,3,0,0,0,32,0,29,0,0,57,331,50,21,15,1843,0,0,0,0,0,0,4,0,0,0,0,20.24,0,11.065,0,0.4,31.15,238.2475,4.589,19.42,11.72,1600.4842,1,0,0.85,4.65,0,0,1.07,0,0,0,0,361.1855,0,38.8054,0,0.4,25.4075,57.6271,82.0054,603.9067,101.539,6144.2043,35,0,14.5,0.15,0,0,3.025,0
Hidalgo,13,13059,Tecozautla,26,222,3,0,0,0,6,0,6,2,0,1,0,0,82,33,7,56,6,1,149,45,4,4,0,0,0,0,0,75,0,375,0,217,143,1797,288,43,51,2649,0,0,0,11,0,0,622,0,0,0,0,109.2001,0.001,371.5375,2.113,308.0125,319.8389,3770.9921,474.8671,88.1551,90.7,5672.6009,0.5,0,2.302,20.54,0,0,1001.1565,0,0,0,0,1093.3934,0.0024,1857.8889,7.579,4880.6109,3490.5169,815.3563,9843.2296,1393.9524,185.8253,5633.1453,19.2326,0,16.4967,70.52,0,0,10365.2881,0
Hidalgo,13,13060,Tenango de Doria,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,39,0,0,1,1,0,0,0,0,0,0,7,0,0,9,329,9,0,11,606,0,0,0,0,0,0,7,0,0,0,0,0,0,2.01,1.53,0,3.71,223.7765,1.62,0,16,590.6817,0,0,0,0,0,0,6.1983,0,0,0,0,0,0,11.24,2.2,0,1.745,72.4632,0.85,0,5.476,372.5816,0,0,0,0,0,0,1.7838,0
Hidalgo,13,13061,Tepeapulco,34,257,6,1,0,1,0,0,2,4,0,3,0,9,75,31,0,1,0,0,22,82,3,24,0,12,0,0,0,115,0,7,1502,0,0,146,0,8,5,312,0,0,0,0,0,0,0,8,0,0,0,235.114,0,2.49,8699.3771,0,1,117.0904,0,36.15,5.84,511.2117,0,0.5,0,0,0,0,0,20.67,0,0,0,1546.7595,0,0.11,12887.5727,0,0.005,34.8221,0,302.241,1.55,408.406,0,0.5,0,0,0,0,0,0
Hidalgo,13,13062,Tepehuacán de Guerrero,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,41,0,1,0,2,0,0,0,0,0,0,97,0,0,257,535,0,8,1914,1530,0,0,7,0,0,0,0,0,0,0,0,0,0,48.591,0,0,88.89,220.8805,1.525,4.7,1280.54,1056.4891,0,0,3.83,0,0,0,0.275,0,0,0,0,0,0,53.175,0,0,24.888,41.2886,0.04,5.64,959.242,673.8089,0,0,0.53,0,0,0,0.42,0
Hidalgo,13,13063,Tepeji del Río de Ocampo,5,98,1,0,0,0,0,0,0,0,0,0,0,0,54,21,1,11,1,3,37,20,3,11,0,1,0,0,0,87,0,31,12,3,0,456,7,104,100,2992,0,0,0,0,0,0,6,29,0,0,0,169.22,0.5,27.0829,38.897,1.25,2.0004,780.7416,1.32,239.268,199.8323,5375.3335,0,0,0,0,0,0,3.97,70.63,0,0,0,1661.6458,0,197.7305,11.9408,11.6625,1.5015,224.5901,0.005,2642.0506,382.367,7195.5275,0,0,0,0,0,0,14.0737,0
Hidalgo,13,13064,Tepetitlán,1,93,1,2,0,0,0,0,1,1,0,0,0,0,76,55,1,14,0,0,82,57,22,15,0,1,0,0,0,137,0,0,12,0,24,320,8,5,8,1001,0,0,0,0,0,0,5,17,0,0,0,189.642,0,0.26,8.987,0.125,32.54,335.5648,5.8125,11.25,7.62,1762.7762,0,0,0,5.87,0.6,0,2.725,17.557,0,0,0,4065.1645,0,0.415,24.2323,2.3313,57.0838,95.9818,87.6398,440.401,52.8622,7910.7694,0,0,0,93.92,1,0,31.1,0
Hidalgo,13,13065,Tetepango,1,107,0,0,0,0,0,0,0,0,0,0,0,0,20,5,2,5,0,0,39,20,3,5,0,2,0,0,0,20,0,16,0,0,18,22,0,9,0,808,0,0,0,0,0,0,0,0,0,0,0,24.3003,16.0445,16.51,1.25,0,25.4881,21.15,0,11.11,3.91,1330.3375,0,0,0,0,0,0,0,0,0,0,0,672.3457,167.093,80.3582,0,0,195.4236,16.6321,0,430.7347,48,10873.0087,0,0,0,0,0,0,0,0
Hidalgo,13,13067,Tezontepec de Aldama,5,384,7,2,0,1,1,0,0,4,0,1,0,0,158,89,6,95,0,0,110,131,15,41,0,6,0,0,0,150,41,70,0,16,80,184,7,14,26,4140,0,0,0,0,0,0,28,0,0,0,0,216.7339,38.085,57.5576,0.8,5.87,82.463,158.8808,1.45,18.08,30.35,6268.3904,0,0.0567,0,0,0,0,27.41,5.35,0,0,0,6345.8174,566.3201,303.3965,1.2,78.9019,176.9609,263.7103,28.9765,739.2389,276.8152,53677.3968,0,0.032,0,0,0,0,179.93,0
Hidalgo,13,13068,Tianguistengo,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,3,0,0,1,0,0,0,0,0,0,0,35,0,0,48,1252,0,0,0,1935,0,0,0,0,0,0,3,0,0,0,0,0,0,37,0,0,36.1234,1310.5772,0,0,1.5,2318.2727,0,0,0,0,0,0,1.4,0,0,0,0,0,0,105.351,0,0,4.8322,291.0602,0,0,0.8,2110.0491,0,0,0,0,0,0,0.02,0
Hidalgo,13,13069,Tizayuca,17,167,3,2,0,1,1,0,7,2,1,2,0,0,28,13,5,7,2,0,62,29,9,16,0,4,0,0,0,67,0,10,129,0,0,35,6,81,4,163,0,0,0,0,0,0,0,19,0,0,0,234.271,0,1.1391,467.2096,0.101,0,29.2454,0.013,465.0018,7.1099,427.5713,0,0.001,0,0,0,0,0,54.16,0,0,0,2273.467,0,0.6455,502.6885,0.103,0,11.2715,0.715,9515.8356,5.9318,667.6543,0,0.012,0,0,0,0,0,0
Hidalgo,13,13070,Tlahuelilpan,0,72,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,9,1,1,14,13,0,5,0,2,0,0,0,16,0,0,0,0,0,31,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,31.7551,2.6,5.1,1.58,1,1.29,42.005,0,3.3357,4,1143.276,0,0,0,0,0,0,0,0,0,0,0,889.9179,43.16,22.41,2,18.65,10,68.5919,0,105.4544,50,9561.4482,0,0,0,0,0,0,0,0
Hidalgo,13,13071,Tlahuiltepa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,40,0,0,70,290,8,0,121,843,0,0,0,0,0,0,5,0,0,0,0,0,0,21.5631,0,0.25,44.397,228.0818,1.472,4,110.0915,843.7302,0,4.01,0,0,0,0,2.006,0,0,0,0,0,0,76.884,0,0.07,4.3662,26.7557,0.16,1.9,63.0813,710.9524,0,0.25,0,0,0,0,1.192,0
Hidalgo,13,13072,Tlanalapa,18,71,6,0,0,4,0,0,10,4,0,2,0,2,40,16,0,4,0,0,16,31,4,6,0,1,0,0,0,36,0,0,451,0,0,50,0,0,5,66,0,0,0,0,0,0,0,5,0,0,0,114.96,0,0.1,3560.6861,0,0,54.7,0,4,13,111.902,0,0.25,0,0,2,0,0,22.75,0,0,0,440.0387,0,0.05,4695.714,0,0,18.047,0,1,12.6,42.0125,0,0.075,0,0,0,0,0,0
Hidalgo,13,13073,Tlanchinol,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,26,0,1,0,8,0,0,0,0,0,0,55,0,0,139,907,0,4,2750,2103,0,0,0,0,0,0,5,0,0.24,0,0,0,0,32.8525,0,0,83.1942,574.014,1,3.59,2156.8723,1768.639,0.25,0,0.25,0,0,0,1.575,0,0.005,0,0,0,0,343.0731,0,0,27.3641,81.4047,0.08,3.35,1537.9802,1242.8605,0.7017,0,0.051,0,0,0,0.262,0
Hidalgo,13,13074,Tlaxcoapan,2,112,2,1,0,0,0,0,0,1,0,0,0,0,42,19,3,5,1,0,16,26,1,9,0,4,0,0,0,47,7,8,0,4,6,31,0,11,6,813,0,0,0,0,0,0,0,0,0,0,0,151.615,25.97,5.405,0,0.77,7.65,23.476,0,24.835,7.365,1638.2421,0,0,0,0,0,0,0,0,0,0,0,4446.09,363.7948,32.2173,0,9.4855,43,46.2678,0,1309.7865,86.5124,15154.0153,0,0,0,0,0,0,0,0
Hidalgo,13,13075,Tolcayuca,25,211,8,2,0,4,0,1,3,7,0,6,0,2,53,28,1,6,0,1,48,62,5,26,0,10,0,0,0,122,0,0,432,0,0,49,0,26,0,127,0,0,0,0,0,0,0,23,0,0,0,650.3705,0,0.55,3751.7492,0,0,67.447,4.6633,79.4,1.93,235.1481,0,0,0,0,0,0,0,106.13,0,0,0,2256.9015,0,0,5436.1467,0,0,3.5145,82.7274,128.11,1.651,146.1498,0,0,0,0,0,0,0,0
Hidalgo,13,13076,Tula de Allende,0,338,0,0,0,0,0,0,0,0,0,0,0,0,134,60,2,12,2,4,132,83,8,26,0,10,0,0,0,146,0,33,0,0,24,401,0,35,48,3403,0,0,0,0,0,0,0,0,0,0,0,260.7974,0,29.783,3.85,4,29.5,452.6727,0.107,82.5691,77.37,6336.1734,0,0,0,2,0,0,2.5,7.25,0,0,0,4569.43,0,128.4992,6.9685,138.65,28.88,178.3207,1.9121,3116.6077,172.257,29980.8228,0,0,0,26,0,0,21,0
